# -------------------------- o --------------------------
# File ID: synthetic_zero_drift.h5 
# -------------------------- o --------------------------
# Source:Synthetic
# MJD: 61259.511907112683	RA: 17h47m15s	DEC: -28d22m59.16s
# DELTAT:  18.253611	DELTAF(Hz):  -2.793968	max_drift_rate:   5.000000	obs_length: 292.057776
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
000001	  2.398000	  6.918251	   2603.999676	   2603.999676	52	   2603.999821	   2603.999645	0.0	      0.000000	1	11	
000002	 -2.102077	  5.216539	   2603.999547	   2603.999547	34	   2603.999642	   2603.999466	0.0	      0.000000	2	1	
000003	 -1.673498	  5.739506	   2603.999447	   2603.999447	6	   2603.999464	   2603.999288	0.0	      0.000000	3	10	
000004	  1.000017	  5.463403	   2603.999019	   2603.999019	31	   2603.999106	   2603.998930	0.0	      0.000000	5	1	
000005	 -1.683702	  5.572138	   2603.998528	   2603.998528	15	   2603.998569	   2603.998393	0.0	      0.000000	8	4	
000006	  0.448987	  5.967389	   2603.998240	   2603.998240	54	   2603.998391	   2603.998215	0.0	      0.000000	9	4	
000007	  0.030613	  6.048446	   2603.998145	   2603.998145	24	   2603.998212	   2603.998036	0.0	      0.000000	10	2	
000008	 -2.622494	  6.086232	   2603.997969	   2603.997969	23	   2603.998033	   2603.997857	0.0	      0.000000	11	9	
000009	  3.408221	  5.200523	   2603.997740	   2603.997740	41	   2603.997854	   2603.997678	0.0	      0.000000	12	2	
000010	 -3.673532	  5.715737	   2603.997659	   2603.997659	6	   2603.997675	   2603.997499	0.0	      0.000000	13	3	
000011	 -0.969404	  6.617878	   2603.997075	   2603.997075	23	   2603.997139	   2603.996963	0.0	      0.000000	16	41	
000012	  0.500009	  8.276833	   2603.996826	   2603.996826	48	   2603.996960	   2603.996784	0.0	      0.000000	17	43	
000013	  2.142894	  6.152698	   2603.996703	   2603.996703	28	   2603.996781	   2603.996605	0.0	      0.000000	18	19	
000014	  3.428630	  5.031095	   2603.996357	   2603.996357	24	   2603.996424	   2603.996248	0.0	      0.000000	20	1	
000015	  4.122519	  5.319143	   2603.996102	   2603.996102	51	   2603.996245	   2603.996069	0.0	      0.000000	21	2	
000016	  1.836766	  7.736280	   2603.996021	   2603.996021	16	   2603.996066	   2603.995890	0.0	      0.000000	22	19	
000017	 -3.040868	  5.179891	   2603.995630	   2603.995630	28	   2603.995708	   2603.995532	0.0	      0.000000	24	1	
000018	  2.949030	  5.754234	   2603.995390	   2603.995390	50	   2603.995530	   2603.995354	0.0	      0.000000	25	3	
000019	  1.683702	  5.479274	   2603.995035	   2603.995035	49	   2603.995172	   2603.994996	0.0	      0.000000	27	9	
000020	  4.153132	  5.088135	   2603.994826	   2603.994826	60	   2603.994993	   2603.994817	0.0	      0.000000	28	1	
000021	  0.010204	 87.544800	   2603.994281	   2603.994281	63	   2603.994457	   2603.994281	0.0	      0.000000	31	11379	
000022	 -0.010204	 99.163551	   2603.994278	   2603.994278	0	   2603.994278	   2603.994102	0.0	      0.000000	32	13538	
000023	 -0.010204	 46.381134	   2603.994275	   2603.994275	1	   2603.994278	   2603.994102	0.0	      0.000000	32	13538	
000024	 -0.612255	  5.414760	   2603.994077	   2603.994077	8	   2603.994099	   2603.993923	0.0	      0.000000	33	4	
000025	  0.510213	  5.784905	   2603.993387	   2603.993387	63	   2603.993563	   2603.993387	0.0	      0.000000	36	5	
000026	  0.336740	  5.751124	   2603.993261	   2603.993261	44	   2603.993384	   2603.993208	0.0	      0.000000	37	13	
000027	  4.163336	  6.111818	   2603.993074	   2603.993074	47	   2603.993205	   2603.993029	0.0	      0.000000	38	6	
000028	 -2.755149	  5.913471	   2603.992973	   2603.992973	19	   2603.993026	   2603.992850	0.0	      0.000000	39	2	
000029	  4.214357	  5.931030	   2603.992722	   2603.992722	45	   2603.992847	   2603.992671	0.0	      0.000000	40	8	
000030	 -2.234732	  6.285963	   2603.992652	   2603.992652	6	   2603.992669	   2603.992493	0.0	      0.000000	41	15	
000031	  0.357149	  6.734045	   2603.992412	   2603.992412	28	   2603.992490	   2603.992314	0.0	      0.000000	42	12	
000032	  0.295923	  5.472209	   2603.992188	   2603.992188	44	   2603.992311	   2603.992135	0.0	      0.000000	43	6	
000033	 -1.887787	  5.899059	   2603.992101	   2603.992101	11	   2603.992132	   2603.991956	0.0	      0.000000	44	19	
000034	  2.887804	  7.443182	   2603.991816	   2603.991816	49	   2603.991953	   2603.991777	0.0	      0.000000	45	29	
000035	 -2.867396	  5.217395	   2603.991568	   2603.991568	10	   2603.991596	   2603.991420	0.0	      0.000000	47	2	
000036	 -1.040834	  6.467590	   2603.991328	   2603.991328	32	   2603.991417	   2603.991241	0.0	      0.000000	48	8	
000037	 -0.346945	  5.235318	   2603.991143	   2603.991143	34	   2603.991238	   2603.991062	0.0	      0.000000	49	1	
000038	  2.346979	  5.472277	   2603.990995	   2603.990995	23	   2603.991059	   2603.990883	0.0	      0.000000	50	3	
000039	 -4.530690	  5.998223	   2603.990880	   2603.990880	0	   2603.990880	   2603.990704	0.0	      0.000000	51	7	
000040	 -3.775575	  5.569802	   2603.990785	   2603.990785	34	   2603.990880	   2603.990704	0.0	      0.000000	51	7	
000041	 -3.755166	  5.455254	   2603.990612	   2603.990612	32	   2603.990702	   2603.990526	0.0	      0.000000	52	7	
000042	 -4.428647	  5.099844	   2603.990478	   2603.990478	16	   2603.990523	   2603.990347	0.0	      0.000000	53	1	
000043	 -4.612324	  7.637034	   2603.990260	   2603.990260	30	   2603.990344	   2603.990168	0.0	      0.000000	54	19	
000044	 -0.938792	  5.540393	   2603.990059	   2603.990059	38	   2603.990165	   2603.989989	0.0	      0.000000	55	6	
000045	 -1.469413	  5.181484	   2603.989889	   2603.989889	35	   2603.989986	   2603.989810	0.0	      0.000000	56	3	
000046	 -4.020477	  5.409050	   2603.989774	   2603.989774	12	   2603.989808	   2603.989632	0.0	      0.000000	57	1	
000047	  2.673515	  5.426931	   2603.989551	   2603.989551	28	   2603.989629	   2603.989453	0.0	      0.000000	58	5	
000048	 -0.857157	  5.619583	   2603.989425	   2603.989425	9	   2603.989450	   2603.989274	0.0	      0.000000	59	5	
000049	 -4.693958	  5.424553	   2603.989210	   2603.989210	22	   2603.989271	   2603.989095	0.0	      0.000000	60	1	
000050	  3.826596	  6.094727	   2603.988950	   2603.988950	51	   2603.989092	   2603.988916	0.0	      0.000000	61	3	
000051	 -2.806170	  5.397402	   2603.988643	   2603.988643	33	   2603.988735	   2603.988559	0.0	      0.000000	63	2	
